Product Name,Product Link,Product Price
Beecare Natural Smooth Peanut Butter 800g,https://www.carrefour.ke/mafken/en/organic-nut-butter/beecare-natural-p-nut-butter-sm800g/p/201249,460
Naturalli Baobab Fruit Powder 400g,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/naturalli-baobab-fruit-powder-400g/p/154992,899
Sesia Honey 200g,https://www.carrefour.ke/mafken/en/honey/sesia-honey-jar-200g/p/193048,160
Heavens Honey 1Kg,https://www.carrefour.ke/mafken/en/honey/heavens-honey-in-sq-glass-jar-1kg/p/164586,1360
Beecare Naturals Honey 500g,https://www.carrefour.ke/mafken/en/honey/beecare-naturals-honey-500g-sqz/p/201234,420
Kaputei Natural Red Plum Jam 400g,https://www.carrefour.ke/mafken/en/jam/kaputei-red-plum-jam-400g/p/170961,349
Winnie's Pure Health Sour Uji Afya 1Kg,https://www.carrefour.ke/mafken/en/organic-flour/wnnies-p-health-sour-uji-afya-1kg/p/27572,160
Carrefour Bio Liquid Honey 500g,https://www.carrefour.ke/mafken/en/honey/crf-bio-org-flower-honey-500g/p/18384,1999
Heaven's Honey Natural Local Honey 500g,https://www.carrefour.ke/mafken/en/honey/heavens-honey-in-hexagon-jar-500g/p/164584,617
Heavens Honey In Bee Hive Jar 250g,https://www.carrefour.ke/mafken/en/honey/heavens-honey-in-bee-hive-jar-250g/p/164583,340
Chika Chika Baobab Black Currant Flavour Sweets Mabuyu 200G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-baobab-b-c-sweets200g/p/177990,230
Clovers Baking Powder 90g,https://www.carrefour.ke/mafken/en/organic-baking-soda-yeast-essences/clovers-mandazi-baking-powder-90g/p/170932,30
Beecare Naturals Honey 300g,https://www.carrefour.ke/mafken/en/honey/beecare-naturals-honey-300g-jar/p/201235,260
Samwa Natural Foods Xanthan Gum 100g,https://www.carrefour.ke/mafken/en/organic-nut-butter/samwa-natural-foods-xantham-100g/p/138354,525
NATURAL HONEY JAR 100G,https://www.carrefour.ke/mafken/en/honey/natural-honey-jar-100g/p/142357,100
Floydeez Sweet Mabuyu 100G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/floydeez-sweet-mabuyu-100g/p/179348,100
Floydeez Sweet Chilli Mabuyu 100G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/floydeez-sweet-chilli-mabuyu-100g/p/179347,100
Naturalli Baobab Fruit Powder 400g,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/naturalli-baobab-fruit-powder-400g/p/154992,899
Winnie's Pure Health Sour Uji Afya 1Kg,https://www.carrefour.ke/mafken/en/organic-flour/wnnies-p-health-sour-uji-afya-1kg/p/27572,160
Chika Chika Baobab Black Currant Flavour Sweets Mabuyu 200G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-baobab-b-c-sweets200g/p/177990,230
Clovers Baking Powder 90g,https://www.carrefour.ke/mafken/en/organic-baking-soda-yeast-essences/clovers-mandazi-baking-powder-90g/p/170932,30
Winnie's Pure Health Whole Grain Terere Afya Flour 1Kg,https://www.carrefour.ke/mafken/en/organic-flour/wnnies-p-health-terere-afya-1kg/p/27573,299
Chika Chika Baobab Sweets Strawberry Mabuyu 100g,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-b-sweets-s-berry-f100g/p/211922,125
Chika Chika Baobab Sweets Passion Mabuyu 100g,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-b-sweets-passion-f100g/p/211923,125
Chika Chika Baobab Sweets Black Currant Mabuyu 100g,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-b-sweets-black-c100g/p/211924,125
Chika Chika Baobab Hot Chilli Infusion Flavour Sweets Mabuyu 200G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-baobab-chili-sweets200g/p/177992,230
Chika Chika Baobab Passion Flavour Sweets Mabuyu 200G,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-baobab-pass-sweets-200g/p/177994,230
Chika Chika Strawberry Baobab Sweets 200g,https://www.carrefour.ke/mafken/en/organic-dry-nuts-fruits/chika-chika-baobab-s-b-sweets-200g/p/177993,230
BRAGG NUTRITIONALYEAST SEASONING127,https://www.carrefour.ke/mafken/en/organic-seasoning-marrinades/bragg-nutritionalyeast-seasoning127/p/145113,2499
Miyata Sushi Nori 14g,https://www.carrefour.ke/mafken/en/organic-ketchup-mayonnaise-mustard/miyata-sushi-nori-14g/p/163806,325
Naturalli Fenugreek Powder 100g,https://www.carrefour.ke/mafken/en/organic-coconut-milk-powder-cream/naturalli-fenugreek-powder-100g/p/111032,179
Chain Kwo Golden Label Oyster Sauce 730g,https://www.carrefour.ke/mafken/en/organic-ketchup-mayonnaise-mustard/chain-kwo-golden-l-oyster-sauce730g/p/163804,530
Oilyssa Extra Virgin Olive Oil 1L,https://www.carrefour.ke/mafken/en/organic-olive-oil/oilyssa-extra-virgin-olive-oil-1l/p/122184,3000
RICO EXTRA VIRGIN OLIVE OIL 750ML,https://www.carrefour.ke/mafken/en/organic-olive-oil/rico-extra-virgin-olive-oil-750ml/p/187094,1683
Winnies Pure Health Aromatic Pishori Brown Rice 2Kg,https://www.carrefour.ke/mafken/en/fibers/wnnies-p-health-bn-rice-pishori-2kg/p/27585,666
Winnies Pure Health Mchele Toto Baby Rice 1kg,https://www.carrefour.ke/mafken/en/fibers/wnnies-p-health-rice-mchele-toto1kg/p/27583,285
Wnnies Pure Health Chamomile Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-chamomile-tea-50g/p/27597,282
Oilyssa Extra Virgin Olive Oil 500ml,https://www.carrefour.ke/mafken/en/organic-olive-oil/oilyssa-extra-virgin-olive-oil500ml/p/122182,1500
Wnnies Pure Health Hibiscus Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-hibiscus-powder-50g/p/27593,268
WNNIES P/HEALTH HB MCHUZI SPICE100G,https://www.carrefour.ke/mafken/en/spices-herbs-mixes/wnnies-p-health-hb-mchuzi-spice100g/p/27589,135
Naturalli Amla Powder 100g,https://www.carrefour.ke/mafken/en/vitamins-for-anemia/naturalli-amla-powder-100g/p/150766,299
Oilyssa Extra Virgin Olive Oil 250ml,https://www.carrefour.ke/mafken/en/organic-olive-oil/oilyssa-extra-virgin-olive-oil250ml/p/122181,790
Wnnies Pure Health Neem Tea Bag 50g,https://www.carrefour.ke/mafken/en/vitamins-for-anemia/wnnies-p-health-neem-powder-50g/p/27595,250
KALLO ORG GARLIC/HERB STOCK CUBES66,https://www.carrefour.ke/mafken/en/spices-herbs-mixes/kallo-org-garlic-herb-stock-cubes66/p/145101,599
Winnie's Pure Health Wheat Grass Powder 50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-wheatgrass-powdr50g/p/27598,335
Wnnies Pure Health Nettle Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-nettle-powder-50g/p/27596,250
Wnnies Pure Health Mix Herbal Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-mix-hb-teabag50g/p/27594,265
Kensalt Pvc Jar  500G,https://www.carrefour.ke/mafken/en/organic-salt/kensalt-pvc-jar-500g/p/202100,46
Winnie's Pure Health Wheat Grass Powder 50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-wheatgras-teabag40g/p/27599,353
Al Jazira Extra Virgin Olive Oil 3L,https://www.carrefour.ke/mafken/en/organic-olive-oil/al-jazira-extra-virgin-olive-oil-3l/p/175274,9450
Healthy Kajuju Tahini Protein Bites 90g,https://www.carrefour.ke/mafken/en/organic-tahina/healthy-kajuju-tahini-bites-90g/p/158934,365
Hipp Organic 4+ Month Cheesy Spinach And Potato Bake Baby Food 125g,https://www.carrefour.ke/mafken/en/organic-canned-vegetables/hipp-org-bb-spinach-potat-chees125g/p/39558,499
Taj Mahal Maxi Long Supreme Basmati Rice 1Kg,https://www.carrefour.ke/mafken/en/organic-rice/taj-mahal-maxi-long-basmati-rice1kg/p/202079,440
GORO W/ WHEAT FUSILLI 500G,https://www.carrefour.ke/mafken/en/organic-pasta/goro-w-wheat-fusilli-500g/p/160739,485
GORO NO198 W/WHEAT FARFALLE 500G,https://www.carrefour.ke/mafken/en/organic-pasta/goro-no198-w-wheat-farfalle-500g/p/160733,520
Santa Lucia Spaghetti Pasta 1000g,https://www.carrefour.ke/mafken/en/organic-pasta/santa-lucia-pasta-con-prom-1000g/p/160749,1076
GORO NO 251 RUSTI TAGLIATELLE 500G,https://www.carrefour.ke/mafken/en/organic-pasta/goro-no-251-rusti-tagliatelle-500g/p/160734,600
Taj Mahal Low Gi Basmati Rice 1Kg,https://www.carrefour.ke/mafken/en/organic-rice/taj-mahal-low-gi-basmati-rice-1kg/p/202077,500
Taj Mahal Fiesta Supreme Basmati Rice 1Kg,https://www.carrefour.ke/mafken/en/organic-rice/taj-mahal-fiesta-basmati-rice-1kg/p/202081,370
Taj Mahal Relish Basmati Rice 1Kg,https://www.carrefour.ke/mafken/en/organic-rice/taj-mahla-relish-basmati-rice-1kg/p/202083,330
Winnies Pure Health Aromatic Pishori Brown Rice 2Kg,https://www.carrefour.ke/mafken/en/fibers/wnnies-p-health-bn-rice-pishori-2kg/p/27585,666
Winnies Pure Health Mchele Toto Baby Rice 1kg,https://www.carrefour.ke/mafken/en/fibers/wnnies-p-health-rice-mchele-toto1kg/p/27583,285
Wnnies Pure Health Chamomile Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-chamomile-tea-50g/p/27597,282
Wnnies Pure Health Hibiscus Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-hibiscus-powder-50g/p/27593,268
Naturalli Amla Powder 100g,https://www.carrefour.ke/mafken/en/vitamins-for-anemia/naturalli-amla-powder-100g/p/150766,299
Wnnies Pure Health Neem Tea Bag 50g,https://www.carrefour.ke/mafken/en/vitamins-for-anemia/wnnies-p-health-neem-powder-50g/p/27595,250
Winnie's Pure Health Wheat Grass Powder 50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-wheatgrass-powdr50g/p/27598,335
Wnnies Pure Health Nettle Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-nettle-powder-50g/p/27596,250
Wnnies Pure Health Mix Herbal Tea Bag  50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-mix-hb-teabag50g/p/27594,265
Winnie's Pure Health Wheat Grass Powder 50g,https://www.carrefour.ke/mafken/en/detox/wnnies-p-health-wheatgras-teabag40g/p/27599,353
Holle Bio Organic Fruity Fox 85G,https://www.carrefour.ke/mafken/en/organic-milk/holle-bio-organic-fruity-fox-85g/p/201832,399
Merrick Purrfect Bistro Healthy Grains Salmon and Brown Rice Dry Cat Food 1Kg,https://www.carrefour.ke/mafken/en/organic-cats-food/purr-fect-adult-salmon-rice-1kg/p/190134,1188
AMI VEGAN PUMPKIN/SWT POT DOG C400G,https://www.carrefour.ke/mafken/en/organic-dogs-food/ami-vegan-pumpkin-swt-pot-dog-c400g/p/189140,234
AMI VEGAN BEANS/TOMATO DOG CAN 400G,https://www.carrefour.ke/mafken/en/organic-dogs-food/ami-vegan-beans-tomato-dog-can-400g/p/189141,234
AMI VEGAN LENTIL/BROCCOLI DOG C400G,https://www.carrefour.ke/mafken/en/organic-dogs-food/ami-vegan-lentil-broccoli-dog-c400g/p/189142,234
AMI VEGAN CARROTS/POTATO DOG C 400G,https://www.carrefour.ke/mafken/en/organic-dogs-food/ami-vegan-carrots-potato-dog-c-400g/p/189139,234
Uncle Bills Cosmetic Brushes 3 Assorted,https://www.carrefour.ke/mafken/en/brushes/uncle-bills-cosmetic-brushes-3-asst/p/204236,711
Pam Nail Nipper And Cutter,https://www.carrefour.ke/mafken/en/clippers-scissors/pam-nail-nipper-cutter/p/58196,369
UNCLE BILLS PREMIUM HAIR SCISSORS,https://www.carrefour.ke/mafken/en/clippers-scissors/uncle-bills-premium-hair-scissors/p/204246,817
Fabulous Nail Cutter 1 Piece,https://www.carrefour.ke/mafken/en/clippers-scissors/fabulous-nail-cutters-b/p/46169,105
Fabulous Gold Plated Nail Cutter 1 Piece,https://www.carrefour.ke/mafken/en/clippers-scissors/fabulous-nailcutter-gold-plated/p/46175,485
Kings A657Y Nail Clipper Silver/Gold,https://www.carrefour.ke/mafken/en/clippers-scissors/kings-nail-clipper-a657y/p/194526,205
Titania Sapphire Nail File 1049/7,https://www.carrefour.ke/mafken/en/clippers-scissors/titania-sapphire-nail-file-1049-7/p/71704,465
Titania Sapphire File 4 Asst1440B,https://www.carrefour.ke/mafken/en/clippers-scissors/titania-sapphire-file-4-asst1440b/p/71714,660
Luron Nail And Cuticle Oil 14ml,https://www.carrefour.ke/mafken/en/cuticle/luron-oil-nail-cuticle-14ml/p/3266,182
Uncle Bills Nail Cuticle Scissors,https://www.carrefour.ke/mafken/en/cuticle/uncle-bills-nail-cuticle-scissors/p/204213,323
Nascita Strip Lash Adhesive 2.5g Black,https://www.carrefour.ke/mafken/en/eye-lashes/nascita-eyelash-glue-black-2-5g/p/194610,459
EH Fabulous Manicure Set 20 Pieces,https://www.carrefour.ke/mafken/en/treatment/fabulous-manicure-set-rbber-tip/p/46164,277
Fabulous Large Hand Nail Brush,https://www.carrefour.ke/mafken/en/treatment/fabulous-hand-nail-brush-large/p/46156,200
Pam P081 Pumice Stone,https://www.carrefour.ke/mafken/en/treatment/pam-pumice-stone-p081/p/71956,152
PAM FOUR SIDED BUFFER P147,https://www.carrefour.ke/mafken/en/treatment/pam-four-sided-buffer-p147/p/71963,138
FABULOUS FINE CUTICLE SCISSORS,https://www.carrefour.ke/mafken/en/treatment/fabulous-fine-cuticle-scissors/p/46141,575
FABULOUS SAPH H/FILE 6,https://www.carrefour.ke/mafken/en/treatment/fabulous-saph-h-file-6/p/46115,153
Pam Cleaning Brush P144,https://www.carrefour.ke/mafken/en/treatment/pam-cleaning-brush-p144/p/71960,138
FABULOUS CHROME NAIL CUTTER 8CM,https://www.carrefour.ke/mafken/en/treatment/fabulous-chrome-nail-cutter-8cm/p/46136,428
Titania Tweezers 4 Asst. 1061/A,https://www.carrefour.ke/mafken/en/treatment/titania-tweezers-4-asst-1061-a/p/71705,515
Titania 10 Corn Blades 3100K,https://www.carrefour.ke/mafken/en/treatment/titania-corn-blades-3100-1x10-k/p/71696,322
Uncle Bills Manicure Set 4 Pieces,https://www.carrefour.ke/mafken/en/accessories-sets/uncle-bills-manicure-4pc-set-2asst/p/204235,471
Nascita Eye Pencil Sharpeners 2 Pieces,https://www.carrefour.ke/mafken/en/accessories-sets/nascita-eye-pencil-sharpeners-2-pcs/p/202045,199
Nascita Professional Tweezers,https://www.carrefour.ke/mafken/en/accessories-sets/nascita-professional-tweezer/p/202047,359
Beauty Blender Makeup Sponge Pink,https://www.carrefour.ke/mafken/en/sponges/beauty-blenders-sponge/p/188355,400
AQUAMASSAGE LATEX2'S MAKEUP SPONGE,https://www.carrefour.ke/mafken/en/sponges/aquamassage-latex2-s-makeup-sponge/p/116385,398
Nascita Egg Shape Beauty Blender,https://www.carrefour.ke/mafken/en/sponges/nascita-egg-beauty-blender/p/194601,575
Dove Deeply Nourishing Shower Gel 500ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/dove-deeply-nourish-shower-gel500ml/p/47314,1115
Deep Shower Gel For Men  250Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/nivea-shower-gel-deep-250ml/p/112769,476
Hobby Marshmallow Vanilla Body Wash 1000ml,https://www.carrefour.ke/mafken/en/shower-gel-specialities/hobby-body-wash-vanilla-1000ml/p/181936,700
Fa Kids Shower Gel Pirates 250Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/fa-kids-shower-gel-pirates-250ml/p/16484,449
Dove Beauty Cream Bar 4 Pack 100 gr x 4,https://www.carrefour.ke/mafken/en/shower-gel-beauty/dove-beauty-cream-bar-4x90g/p/50385,950
Waterlily  Oil Shower Gel For Women 250Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/nivea-shower-gel-waterlilly-250ml/p/84798,595
Lemongrass  Oil Shower Gel For Women  250Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/nivea-shower-gel-lemon-oil-250ml/p/84799,595
Cregraveme Soft Shower Gel For Women  500Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/nivea-s-gel-creme-soft-500ml/p/17199,955
LUX SHOWER GEL SILK SENSATION 250ML,https://www.carrefour.ke/mafken/en/shower-gel-creamy/lux-shower-gel-silk-sensation-250ml/p/192420,285
St. Ives Hydrating Coconut Water And Orchid Body Wash 473ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/st-ives-bodywash-coconu-orchid473ml/p/158702,1399
Yenbu Citrus Sweetie Body Wash 500Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/yenbu-body-wash-citrus-sweet500ml/p/116726,379
Palmolive Strawberry Shower Gel 500ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/palmolive-shower-gel-strbw-500ml/p/204372,620
Nivea Active Clean Shower Gel500Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/nivea-active-clean-shower-gel500ml/p/159845,1040
Dettol Shower Gel Cool 250Ml,https://www.carrefour.ke/mafken/en/shower-gel-antibacterial/dettol-shower-gel-cool-250ml/p/13311,470
Hobby Shower Gel Pomegranate 300 ml,https://www.carrefour.ke/mafken/en/shower-gel-specialities/hobby-body-wash-pomegranate-300ml/p/16611,330
Astonish 2N1 Hair & Body Wash for Kid 400Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/astonish-2n1-hair-b-wash-kid400ml/p/159420,495
Nivea Men Active Clean Shower Gel 250Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/nivea-active-clean-shower-gel-250ml/p/83437,595
Palmolive Coconut Milk Shower Gel 500ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/palmolive-shower-gel-coconut-500ml/p/204371,620
RADOX SHOWER GEL F READY  225ML,https://www.carrefour.ke/mafken/en/shower-gel-beauty/radox-shower-gel-f-ready-225ml/p/222271,395
Orange  Avocado Oil Shower Cream For Women 500Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/nivea-or-avocado-shower-gel500ml/p/159847,955
Grounded Refresh Foaming Body Wash 500Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/grounded-body-wash-refresh-500ml/p/218131,1302
Honey & Butter Berry Fusion Body Scrub 300g,https://www.carrefour.ke/mafken/en/body-scrub/honey-butter-b-f-body-scrub-300gm/p/190883,330
Fa Pink Passion Shower Gel 250 ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/fa-sg-pink-passion-250ml/p/16488,449
HOBBY BODY WASH REFRESH. FRUIT300ML,https://www.carrefour.ke/mafken/en/shower-gel-specialities/hobby-body-wash-refresh-fruit300ml/p/16616,330
Plum Body Lovin' Coffee Wake-a-ccino Body Scrub 100g,https://www.carrefour.ke/mafken/en/body-scrub/plum-coffee-chino-body-scrub-100g/p/216359,2155
SATISKIN BUBBLE BATH FOREST FERN 2L,https://www.carrefour.ke/mafken/en/shower-gel-creamy/satiskin-bubble-bath-forest-fern-2l/p/54335,890
Astonish 2In1 Hair & Body Wash for Men 400Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/astonish-2in1-hair-b-wash-m400ml/p/159419,495
Amara Pampering Lilac Shower Gel 600ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/amara-shower-gel-pamper-lilac600ml/p/165527,490
Amara Cucumber Melon Shower Gel 600ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/amara-shower-gel-c-melon600ml/p/165526,490
Fa Shower Gel Aloe Vera 500 ml,https://www.carrefour.ke/mafken/en/shower-gel-creamy/fa-shower-gel-aloe-vera-500ml/p/107629,899
Yenbu Berry Field Body Wash 500 Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/yenbu-body-wash-berry-field-500-ml/p/116728,379
Honey & Butter Berry Fusion Body Scrub 700g,https://www.carrefour.ke/mafken/en/body-scrub/honey-butter-b-f-body-scrub-700gm/p/190882,660
Yenbu Yogurt Vanilla Body Wash 500 Ml,https://www.carrefour.ke/mafken/en/shower-gel-beauty/yenbu-body-wash-yogurt-vanill500ml/p/116732,379
Imperial Leather Soap Japanese Spa 150Gx3,https://www.carrefour.ke/mafken/en/creamy-soap/imperial-leather-soap-japane-150gx3/p/21077,281
Geisha Coconut Milk & Honey Bathing Soap 200G,https://www.carrefour.ke/mafken/en/beauty-soap/geisha-coconut-milk-honey-200g/p/187562,108
Imperial Leather Soap Classic 150Gx3,https://www.carrefour.ke/mafken/en/creamy-soap/imperial-leather-soap-clasic-150gx3/p/21074,281
Geisha Lemon & Honey Soap 200G,https://www.carrefour.ke/mafken/en/beauty-soap/geisha-soap-lemon-honey-200g/p/187564,108
Baby Dove Rich Moisture Bathing Bar Soap 75G,https://www.carrefour.ke/mafken/en/specialities-soap/baby-dove-rich-moisture-bar-soap75g/p/218939,225
Imperial L.Soap Japanese Spa125Gx4,https://www.carrefour.ke/mafken/en/creamy-soap/imperial-l-soap-japanese-spa125gx4/p/72008,303
Geisha Coconut Milk & Honey Soap 125G X 4,https://www.carrefour.ke/mafken/en/beauty-soap/geisha-coconut-mlk-honey-v-p-4x125g/p/204406,280
Dettol Bar Soap Skincare 90Gx3,https://www.carrefour.ke/mafken/en/antibacterial-soap/dettol-bar-soap-skincare-90gx3/p/13277,319
Dove Beauty Cream Bar 100G,https://www.carrefour.ke/mafken/en/creamy-soap/dove-clensing-original-bar-soap-90g/p/14061,200
Dettol Liquid Antiseptic 500Ml+250Ml,https://www.carrefour.ke/mafken/en/liquid-soap-antibacterial/dettol-liquid-500ml-250ml/p/187556,1870
Rosy Hand Wash Mix Berries 500Ml,https://www.carrefour.ke/mafken/en/liquid-soap-specialities/rosy-hand-wash-mix-berries-500ml/p/161487,155
Geisha Rose & Honey Bathing Soap 200G,https://www.carrefour.ke/mafken/en/beauty-soap/geisha-soap-rose-honey-200g/p/187563,108
Imperial Leather Soap Classic125Gx4,https://www.carrefour.ke/mafken/en/creamy-soap/imperial-leather-soap-classic125gx4/p/21068,303
Geisha Soap Shea Butter Natural 200G,https://www.carrefour.ke/mafken/en/beauty-soap/geisha-soap-shea-butter-natural200g/p/166767,135
Geisha Aloe Vera & Honey Bathing Soap Value Pack 3X200G,https://www.carrefour.ke/mafken/en/creamy-soap/geisha-green-value-pack-200gx3/p/69616,335
Imperial Leather Uplifting Soap 150g X3,https://www.carrefour.ke/mafken/en/specialities-soap/imperial-leather-soap-uplift-150gx3/p/168849,281
